date,state,positive,posNeg
20200617,MI,66497.0,849885
20200617,MN,31296.0,448587
20200617,MO,16625.0,285002
20200617,MS,20641.0,244389
20200617,MT,630.0,65515
20200617,NC,46855.0,667422
20200617,ND,3166.0,89674
20200617,NE,17031.0,142387
20200617,NH,5364.0,100086
20200617,NJ,167703.0,1147841
20200617,NM,9933.0,271553
20200617,NV,11842.0,227610
20200617,NY,385142.0,3111119
20200617,OH,42422.0,584563
20200617,OK,8904.0,265432
20200617,OR,6218.0,184350
20200617,PA,79818.0,612831
20200617,RI,16213.0,206470
20200617,SC,20556.0,272754
20200617,SD,6050.0,68988
20200617,TN,32143.0,644573
20200617,TX,96335.0,1369638
20200617,UT,15344.0,278692
20200617,VA,55775.0,494341
20200617,VT,1130.0,53663
20200617,WA,28255.0,463424
20200617,WI,26129.0,449865
20200617,WV,2376.0,141370
20200617,WY,1114.0,35069
20200616,AK,676.0,76215
20200616,AL,26912.0,305424
20200616,AR,13191.0,205566
20200616,AZ,39097.0,354334
20200616,CA,153560.0,2937755
20200616,CO,29299.0,253156
20200616,CT,45349.0,361420
20200616,DE,10403.0,86074
20200616,FL,80109.0,1460309
20200616,GA,59078.0,634978
20200616,HI,736.0,62028
20200616,IA,24179.0,230638
20200616,ID,3462.0,65647
20200616,IL,134500.0,1229202
20200616,IN,40786.0,363745
20200616,KS,11419.0,136962
20200616,KY,12829.0,296033
20200616,LA,47706.0,532717
20200616,MA,105885.0,723647
20200616,MD,62409.0,429225
20200616,ME,2819.0,72335
20200616,MI,66269.0,835534
20200616,MN,30882.0,429145
20200616,MO,16414.0,284791
20200616,MS,20152.0,240803
20200616,MT,614.0,63577
20200616,NC,45853.0,651421
20200616,ND,3124.0,88651
20200616,NE,16851.0,139513
20200616,NH,5345.0,98873
20200616,NJ,167426.0,1131782
20200616,NM,9845.0,267921
20200616,NV,11658.0,222474
20200616,NY,384575.0,3051778
20200616,OH,42010.0,568133
20200616,OK,8645.0,261805
20200616,OR,6098.0,179538
20200616,PA,79483.0,603092
20200616,RI,16164.0,203618
20200616,SC,19990.0,267679
20200616,SD,5966.0,67202
20200616,TN,31830.0,638990
20200616,TX,93206.0,1348442
20200616,UT,14937.0,275700
20200616,VA,55331.0,485438
20200616,VT,1131.0,52890
20200616,WA,27925.0,454511
20200616,WI,25844.0,440174
20200616,WV,2341.0,137071
20200616,WY,1089.0,34413
20200615,AK,664.0,74437
20200615,AL,26272.0,302674
20200615,AR,12917.0,204138
20200615,AZ,36705.0,345257
20200615,CA,151452.0,2868182
20200615,CO,29130.0,249085
20200615,CT,45235.0,356377
20200615,DE,10340.0,84686
20200615,FL,77326.0,1430184
20200615,GA,58414.0,630496
20200615,HI,728.0,61474
20200615,IA,24053.0,227388
20200615,ID,3399.0,62980
20200615,IL,133877.0,1210473
20200615,IN,40430.0,355829
20200615,KS,11419.0,136962
20200615,KY,12647.0,295851
20200615,LA,47172.0,518725
20200615,MA,105690.0,717231
20200615,MD,62032.0,421108
20200615,ME,2810.0,70971
20200615,MI,66085.0,824037
20200615,MN,30693.0,422922
20200615,MO,16189.0,279941
20200615,MS,19799.0,230503
20200615,MT,609.0,60937
20200615,NC,45102.0,638479
20200615,ND,3101.0,87776
20200615,NE,16725.0,137755
20200615,NH,5345.0,98873
20200615,NJ,167103.0,1116083
20200615,NM,9723.0,263665
20200615,NV,11279.0,216434
20200615,NY,383944.0,2991210
20200615,OH,41576.0,557168
20200615,OK,8417.0,251004
20200615,OR,5636.0,173882
20200615,PA,79121.0,593030
20200615,RI,16093.0,200445
20200615,SC,19378.0,255557
20200615,SD,5928.0,66395
20200615,TN,31160.0,629978
20200615,TX,89108.0,1314761
20200615,UT,14608.0,272938
20200615,VA,54886.0,478999
20200615,VT,1128.0,52557
20200615,WA,27493.0,443569
20200615,WI,25546.0,428993
20200615,WV,2298.0,131953
20200615,WY,1060.0,32606
20200614,AK,661.0,73467
20200614,AL,25615.0,297455
20200614,AR,12501.0,196989
20200614,AZ,35691.0,338045
20200614,CA,148855.0,2801996
20200614,CO,29017.0,244643
20200614,CT,45088.0,349106
20200614,DE,10264.0,81787
20200614,FL,75568.0,1409015
20200614,GA,57681.0,620790
20200614,HI,723.0,60322
20200614,IA,23926.0,224634
20200614,ID,3399.0,62980
20200614,IL,133404.0,1191846
20200614,IN,39909.0,348391
20200614,KS,11047.0,129152
20200614,KY,12445.0,294585
20200614,LA,46619.0,509332
20200614,MA,105603.0,712710
20200614,MD,61701.0,415309
20200614,ME,2793.0,69858
20200614,MI,66054.0,813498
20200614,MN,30471.0,417710
20200614,MO,15810.0,275489
20200614,MS,19516.0,214053
20200614,MT,601.0,58907
20200614,NC,44119.0,627130
20200614,ND,3080.0,86880
20200614,NE,16633.0,136115
20200614,NH,5299.0,96421
20200614,NJ,166881.0,1097616
20200614,NM,9621.0,258994
20200614,NV,11173.0,210611
20200614,NY,383324.0,2934599
20200614,OH,41148.0,546220
20200614,OK,8231.0,250818
20200614,OR,5377.0,166189
20200614,PA,78798.0,583233
20200614,RI,15947.0,191518
20200614,SC,18795.0,248336
20200614,SD,5898.0,65319
20200614,TN,30432.0,615220
20200614,TX,87854.0,1295983
20200614,UT,14313.0,267713
20200614,VA,54506.0,469000
20200614,VT,1127.0,50982
20200614,WA,27095.0,432894
20200614,WI,25340.0,422706
20200614,WV,2289.0,131199
20200614,WY,1060.0,33065
20200613,AK,654.0,71803
20200613,AL,24601.0,293252
20200613,AR,11547.0,187017
20200613,AZ,34458.0,328397
20200613,CA,145643.0,2724393
20200613,CO,28822.0,236461
20200613,CT,44994.0,344254
20200613,DE,10229.0,80099
20200613,FL,73552.0,1370413
20200613,GA,56801.0,599680
20200613,HI,706.0,59338
20200613,IA,23717.0,219608
20200613,ID,3353.0,62658
20200613,IL,132732.0,1169806
20200613,IN,39543.0,340637
20200613,KS,11047.0,129152
20200613,KY,12445.0,294585
20200613,LA,46283.0,504383
20200613,MA,105395.0,703596
20200613,MD,61305.0,408758
20200613,ME,2757.0,68350
20200613,MI,65836.0,799483
20200613,MN,30465.0,417710
20200613,MO,15810.0,269796
20200613,MS,19348.0,213885
20200613,MT,588.0,58004
20200613,NC,42676.0,611690
20200613,ND,3058.0,85873
20200613,NE,16513.0,134377
20200613,NH,5251.0,93956
20200613,NJ,166605.0,1078215
20200613,NM,9526.0,255284
20200613,NV,10946.0,204880
20200613,NY,382630.0,2872240
20200613,OH,40848.0,538898
20200613,OK,8073.0,246439
20200613,OR,5377.0,166189
20200613,PA,78462.0,575051
20200613,RI,15947.0,191518
20200613,SC,17955.0,241906
20200613,SD,5833.0,64513
20200613,TN,29541.0,601362
20200613,TX,86011.0,1260319
20200613,UT,13981.0,262782
20200613,VA,53869.0,459993
20200613,VT,1125.0,49933
20200613,WA,26985.0,429134
20200613,WI,25089.0,413488
20200613,WV,2259.0,127517
20200613,WY,1050.0,33055
20200612,AK,625.0,70880
20200612,AL,23710.0,286385
20200612,AR,11547.0,181122
20200612,AZ,32918.0,322779
20200612,CA,141983.0,2662258
20200612,CO,28647.0,234370
20200612,CT,44689.0,330254
20200612,DE,10173.0,77694
20200612,FL,70971.0,1335899
20200612,GA,55783.0,591958
20200612,HI,692.0,58579
20200612,IA,23337.0,214544
20200612,ID,3302.0,61432
20200612,IL,132059.0,1147962
20200612,IN,39146.0,335180
20200612,KS,11047.0,129152
20200612,KY,11945.0,281094
20200612,LA,44995.0,479534
20200612,MA,105059.0,693359
20200612,MD,60613.0,400095
20200612,ME,2721.0,66887
20200612,MI,65672.0,786287
20200612,MN,30463.0,408052
20200612,MO,15585.0,265135
20200612,MS,19091.0,214493
20200612,MT,573.0,57022
20200612,NC,41249.0,595697
20200612,ND,3016.0,84164
20200612,NE,16315.0,130773
20200612,NH,5209.0,91917
20200612,NJ,166164.0,1055396
20200612,NM,9526.0,255284
20200612,NV,10678.0,199447
20200612,NY,381714.0,2801400
20200612,OH,40424.0,523718
20200612,OK,7848.0,246214
20200612,OR,5377.0,166189
20200612,PA,77999.0,566384
20200612,RI,15947.0,191518
20200612,SC,17170.0,236059
20200612,SD,5742.0,63005
20200612,TN,29126.0,590173
20200612,TX,83680.0,1226957
20200612,UT,13577.0,258786
20200612,VA,53211.0,450530
20200612,VT,1119.0,48634
20200612,WA,26825.0,423045
20200612,WI,24795.0,402157
20200612,WV,2233.0,124039
20200612,WY,1027.0,31900
20200611,AK,611.0,69011
20200611,AL,22845.0,278826
20200611,AR,10816.0,176665
20200611,AZ,31264.0,309582
20200611,CA,139281.0,2597647
20200611,CO,28499.0,230345
20200611,CT,44461.0,321948
20200611,DE,10106.0,74033
20200611,FL,69069.0,1306748
20200611,GA,54973.0,584241
20200611,HI,685.0,57295
20200611,IA,22938.0,208539
20200611,ID,3260.0,60115
20200611,IL,131327.0,1123051
20200611,IN,38748.0,327342
20200611,KS,10812.0,123742
20200611,KY,11945.0,281094
20200611,LA,44472.0,469673
20200611,MA,104667.0,683088
20200611,MD,60197.0,392370
20200611,ME,2667.0,65457
20200611,MI,65449.0,770520
20200611,MN,30418.0,395234
20200611,MO,15390.0,259040
20200611,MS,18483.0,213885
20200611,MT,563.0,55777
20200611,NC,39481.0,572677
20200611,ND,2980.0,82788
20200611,NE,16025.0,127662
20200611,NH,5178.0,89907
20200611,NJ,165816.0,1030793
20200611,NM,9250.0,245557
20200611,NV,10399.0,193254
20200611,NY,380892.0,2729005
20200611,OH,40004.0,512583
20200611,OK,7626.0,241445
20200611,OR,5237.0,161804
20200611,PA,77933.0,554372
20200611,RI,15862.0,187803
20200611,SC,16441.0,230057
20200611,SD,5665.0,61744
20200611,TN,28538.0,535294
20200611,TX,81583.0,1206320
20200611,UT,13252.0,254668
20200611,VA,52647.0,407397
20200611,VT,1110.0,47209
20200611,WA,26559.0,413854
20200611,WI,24441.0,390495
20200611,WV,2212.0,121120
20200611,WY,1009.0,31618
20200610,AK,593.0,67720
20200610,AL,21989.0,273057
20200610,AR,10368.0,176217
20200610,AZ,29852.0,299687
20200610,CA,136191.0,2540798
20200610,CO,28347.0,226094
20200610,CT,44347.0,316913
20200610,DE,10056.0,71745
20200610,FL,67371.0,1279023
20200610,GA,53980.0,570955
20200610,HI,682.0,56173
20200610,IA,22551.0,202829
20200610,ID,3220.0,59052
20200610,IL,130561.0,1100726
20200610,IN,38337.0,320094
20200610,KS,10812.0,123742
20200610,KY,11883.0,274414
20200610,LA,44030.0,460120
20200610,MA,104156.0,672090
20200610,MD,59465.0,384642
20200610,ME,2637.0,63940
20200610,MI,65182.0,756051
20200610,MN,30199.0,381833
20200610,MO,15187.0,251629
20200610,MS,18483.0,213885
20200610,MT,561.0,54616
20200610,NC,38171.0,553650
20200610,ND,2941.0,81660
20200610,NE,15883.0,125162
20200610,NH,5132.0,88647
20200610,NJ,165346.0,1008934
20200610,NM,9105.0,241657
20200610,NV,10164.0,187323
20200610,NY,380156.0,2668166
20200610,OH,39575.0,501884
20200610,OK,7480.0,237297
20200610,OR,5060.0,156758
20200610,PA,77466.0,544430
20200610,RI,15756.0,183622
20200610,SC,15759.0,252532
20200610,SD,5604.0,60685
20200610,TN,28061.0,528827
20200610,TX,79757.0,1161087
20200610,UT,12864.0,249760
20200610,VA,52177.0,398364
20200610,VT,1095.0,45742
20200610,WA,26281.0,402645
20200610,WI,24070.0,381182
20200610,WV,2188.0,117990
20200610,WY,980.0,30852
20200609,AK,573.0,66890
20200609,AL,21422.0,267739
20200609,AR,10080.0,165781
20200609,AZ,28296.0,293213
20200609,CA,133489.0,2486245
20200609,CO,28183.0,221887
20200609,CT,44179.0,312651
20200609,DE,10020.0,70753
20200609,FL,66000.0,1258305
20200609,GA,53249.0,557183
20200609,HI,676.0,55474
20200609,IA,22236.0,197723
20200609,ID,3189.0,57677
20200609,IL,129936.0,1079906
20200609,IN,38033.0,315390
20200609,KS,10650.0,119509
20200609,KY,11708.0,259938
20200609,LA,43612.0,453668
20200609,MA,103889.0,661992
20200609,MD,58904.0,378082
20200609,ME,2606.0,62420
20200609,MI,65167.0,756036
20200609,MN,29866.0,369793
20200609,MO,14913.0,245695
20200609,MS,17768.0,208212
20200609,MT,554.0,53184
20200609,NC,37160.0,535711
20200609,ND,2901.0,80666
20200609,NE,15752.0,122692
20200609,NH,5079.0,87123
20200609,NJ,164796.0,989497
20200609,NM,9062.0,238801
20200609,NV,10030.0,183589
20200609,NY,379482.0,2605869
20200609,OH,39162.0,490390
20200609,OK,7363.0,234041
20200609,OR,4988.0,153617
20200609,PA,77056.0,536304
20200609,RI,15691.0,180887
20200609,SC,15228.0,247982
20200609,SD,5523.0,59159
20200609,TN,27575.0,521197
20200609,TX,77253.0,1147355
20200609,UT,12559.0,246860
20200609,VA,51738.0,390856
20200609,VT,1084.0,44228
20200609,WA,26004.0,391090
20200609,WI,23734.0,370944
20200609,WV,2169.0,114338
20200609,WY,970.0,30336
20200608,AK,563.0,65912
20200608,AL,20925.0,259991
20200608,AR,9740.0,160587
20200608,AZ,27678.0,288081
20200608,CA,131319.0,2431190
20200608,CO,28001.0,217484
20200608,CT,44092.0,308071
20200608,DE,9972.0,69947
20200608,FL,64904.0,1234550
20200608,GA,52497.0,549375
20200608,HI,675.0,55147
20200608,IA,21987.0,193622
20200608,ID,3139.0,56041
20200608,IL,129139.0,1059597
20200608,IN,37623.0,309503
20200608,KS,10650.0,119509
20200608,KY,11476.0,252857
20200608,LA,43050.0,442602
20200608,MA,103626.0,657269
20200608,MD,58404.0,371503
20200608,ME,2588.0,61645
20200608,MI,65104.0,739164
20200608,MN,29436.0,360912
20200608,MO,14734.0,241461
20200608,MS,17768.0,208212
20200608,MT,548.0,51592
20200608,NC,36484.0,520113
20200608,ND,2880.0,80180
20200608,NE,15634.0,121407
20200608,NH,5043.0,85552
20200608,NJ,164497.0,975089
20200608,NM,8940.0,234375
20200608,NV,9786.0,180003
20200608,NY,378799.0,2555896
20200608,OH,38837.0,476818
20200608,OK,7205.0,221803
20200608,OR,4922.0,149879
20200608,PA,76563.0,527950
20200608,RI,15642.0,179169
20200608,SC,14800.0,244661
20200608,SD,5471.0,57819
20200608,TN,26944.0,512763
20200608,TX,75616.0,1120316
20200608,UT,12322.0,242899
20200608,VA,51251.0,383592
20200608,VT,1075.0,42798
20200608,WA,25732.0,381305
20200608,WI,23434.0,356687
20200608,WV,2153.0,113605
20200608,WY,960.0,29974
20200607,AK,544.0,64904
20200607,AL,20500.0,259566
20200607,AR,9426.0,160273
20200607,AZ,26889.0,281621
20200607,CA,128812.0,2362218
20200607,CO,27848.0,213014
20200607,CT,43968.0,302354
20200607,DE,9942.0,68997
20200607,FL,63938.0,1216158
20200607,GA,51898.0,539884
20200607,HI,673.0,54055
20200607,IA,21667.0,188192
20200607,ID,3139.0,56041
20200607,IL,127757.0,1042774
20200607,IN,37397.0,304263
20200607,KS,10393.0,113653
20200607,KY,11287.0,249062
20200607,LA,42816.0,434065
20200607,MA,103436.0,652490
20200607,MD,57973.0,364803
20200607,ME,2570.0,58969
20200607,MI,64969.0,726225
20200607,MN,28988.0,353141
20200607,MO,14553.0,236858
20200607,MS,17270.0,203249
20200607,MT,545.0,47378
20200607,NC,35546.0,511226
20200607,ND,2861.0,79933
20200607,NE,15543.0,119769
20200607,NH,5019.0,84009
20200607,NJ,164164.0,960425
20200607,NM,8800.0,229147
20200607,NV,9649.0,175697
20200607,NY,378097.0,2497842
20200607,OH,38476.0,469024
20200607,OK,7150.0,221748
20200607,OR,4808.0,148400
20200607,PA,76212.0,520385
20200607,RI,15441.0,170739
20200607,SC,14286.0,237859
20200607,SD,5438.0,57060
20200607,TN,26381.0,498768
20200607,TX,74978.0,1100446
20200607,UT,12066.0,237951
20200607,VA,50681.0,379816
20200607,VT,1063.0,41218
20200607,WA,25419.0,373029
20200607,WI,23212.0,349079
20200607,WV,2144.0,111807
20200607,WY,947.0,28751
20200606,AK,536.0,63901
20200606,AL,20043.0,245644
20200606,AR,9101.0,156757
20200606,AZ,25451.0,271646
20200606,CA,126016.0,2308300
20200606,CO,27615.0,208277
20200606,CT,43818.0,295549
20200606,DE,9845.0,67635
20200606,FL,62758.0,1174185
20200606,GA,51309.0,522857
20200606,HI,664.0,53257
20200606,IA,21478.0,184714
20200606,ID,3111.0,55239
20200606,IL,126890.0,1022074
20200606,IN,36997.0,297530
20200606,KS,10393.0,113653
20200606,KY,11287.0,249062
20200606,LA,42486.0,428069
20200606,MA,103132.0,644639
20200606,MD,57482.0,357376
20200606,ME,2524.0,58923
20200606,MI,64914.0,715856
20200606,MN,28853.0,343597
20200606,MO,14442.0,230065
20200606,MS,16769.0,193123
20200606,MT,540.0,46754
20200606,NC,34625.0,497350
20200606,ND,2816.0,78880
20200606,NE,15379.0,117547
20200606,NH,5019.0,84009
20200606,NJ,163893.0,919448
20200606,NM,8672.0,224640
20200606,NV,9460.0,171771
20200606,NY,377316.0,2437407
20200606,OH,38111.0,458526
20200606,OK,7003.0,221601
20200606,OR,4662.0,146159
20200606,PA,75706.0,510828
20200606,RI,15441.0,170739
20200606,SC,13916.0,232744
20200606,SD,5367.0,55458
20200606,TN,26071.0,491421
20200606,TX,73553.0,1093277
20200606,UT,11798.0,235149
20200606,VA,49397.0,371131
20200606,VT,1046.0,40083
20200606,WA,25227.0,370657
20200606,WI,22937.0,337739
20200606,WV,2131.0,109723
20200606,WY,939.0,28508
20200605,AK,524.0,60990
20200605,AL,19387.0,239473
20200605,AR,8651.0,147611
20200605,AZ,24332.0,263865
20200605,CA,122901.0,2238463
20200605,CO,27360.0,203424
20200605,CT,43460.0,287387
20200605,DE,9773.0,66729
20200605,FL,61488.0,1134940
20200605,GA,50621.0,507788
20200605,HI,655.0,52336
20200605,IA,21152.0,180663
20200605,ID,3054.0,53624
20200605,IL,125915.0,1000919
20200605,IN,36578.0,291638
20200605,KS,10393.0,113653
20200605,KY,10977.0,242417
20200605,LA,41989.0,420786
20200605,MA,102557.0,634769
20200605,MD,56770.0,347726
20200605,ME,2482.0,57532
20200605,MI,64821.0,705271
20200605,MN,28688.0,333185
20200605,MO,14253.0,224542
20200605,MS,16759.0,193113
20200605,MT,541.0,45888
20200605,NC,33255.0,482147
20200605,ND,2745.0,76856
20200605,NE,15117.0,114822
20200605,NH,4876.0,79765
20200605,NJ,163336.0,918891
20200605,NM,8353.0,217757
20200605,NV,9266.0,166107
20200605,NY,376208.0,2359512
20200605,OH,37758.0,446195
20200605,OK,6907.0,216471
20200605,OR,4570.0,143246
20200605,PA,75005.0,499206
20200605,RI,15441.0,170739
20200605,SC,13453.0,231299
20200605,SD,5277.0,53363
20200605,TN,25520.0,482172
20200605,TX,71613.0,1061576
20200605,UT,11252.0,232197
20200605,VA,48532.0,363770
20200605,VT,1027.0,39117
20200605,WA,25023.0,366908
20200605,WI,22599.0,325931
20200605,WV,2119.0,108518
20200605,WY,933.0,27612
20200604,AK,513.0,60097
20200604,AL,19072.0,235299
20200604,AR,8067.0,142480
20200604,AZ,22753.0,249755
20200604,CA,119807.0,2182671
20200604,CO,27060.0,197200
20200604,CT,43239.0,281525
20200604,DE,9746.0,65909
20200604,FL,60183.0,1107043
20200604,GA,49847.0,496331
20200604,HI,653.0,50638
20200604,IA,20805.0,174935
20200604,ID,2990.0,49805
20200604,IL,124759.0,982016
20200604,IN,36096.0,285234
20200604,KS,10170.0,108053
20200604,KY,10705.0,235925
20200604,LA,41562.0,411186
20200604,MA,102063.0,624935
20200604,MD,55858.0,337018
20200604,ME,2446.0,56201
20200604,MI,64616.0,692523
20200604,MN,28290.0,322148
20200604,MO,14057.0,218661
20200604,MS,16560.0,184985
20200604,MT,539.0,44642
20200604,NC,31966.0,468302
20200604,ND,2706.0,75744
20200604,NE,14866.0,112255
20200604,NH,4795.0,75965
20200604,NJ,162530.0,857729
20200604,NM,8140.0,212996
20200604,NV,9090.0,161423
20200604,NY,375133.0,2293032
20200604,OH,37282.0,437251
20200604,OK,6907.0,211722
20200604,OR,4474.0,139312
20200604,PA,74560.0,491502
20200604,RI,15325.0,165923
20200604,SC,13005.0,230851
20200604,SD,5247.0,52622
20200604,TN,25120.0,476138
20200604,TX,69920.0,1038555
20200604,UT,10813.0,227507
20200604,VA,47856.0,353590
20200604,VT,1026.0,37834
20200604,WA,24677.0,360649
20200604,WI,22193.0,313560
20200604,WV,2092.0,106049
20200604,WY,915.0,26989
20200603,AK,505.0,58182
20200603,AL,18851.0,231594
20200603,AR,8067.0,142480
20200603,AZ,22233.0,244525
20200603,CA,117687.0,2131294
20200603,CO,26788.0,194177
20200603,CT,43091.0,276436
20200603,DE,9712.0,64920
20200603,FL,58764.0,1080913
20200603,GA,48894.0,482712
20200603,HI,653.0,49508
20200603,IA,20055.0,164445
20200603,ID,2933.0,48942
20200603,IL,123830.0,959175
20200603,IN,35712.0,277815
20200603,KS,10170.0,108053
20200603,KY,10410.0,232199
20200603,LA,41133.0,402087
20200603,MA,101592.0,617761
20200603,MD,54982.0,327625
20200603,ME,2418.0,53009
20200603,MI,64382.0,677555
20200603,MN,27889.0,311208
20200603,MO,13767.0,211353
20200603,MS,16322.0,184747
20200603,MT,525.0,43448
20200603,NC,30777.0,449263
20200603,ND,2679.0,74502
20200603,NE,14611.0,109966
20200603,NH,4749.0,75739
20200603,NJ,162068.0,837420
20200603,NM,8024.0,206837
20200603,NV,8935.0,156255
20200603,NY,374085.0,2229473
20200603,OH,36792.0,426105
20200603,OK,6805.0,208052
20200603,OR,4399.0,136668
20200603,PA,74022.0,475391
20200603,RI,15219.0,162540
20200603,SC,12651.0,222925
20200603,SD,5162.0,48662
20200603,TN,24822.0,470779
20200603,TX,68271.0,1006768
20200603,UT,10497.0,223981
20200603,VA,46905.0,342387
20200603,VT,990.0,37195
20200603,WA,24385.0,356060
20200603,WI,21661.0,301372
20200603,WV,2071.0,103768
20200603,WY,915.0,26628
20200602,AK,487.0,56203
20200602,AL,18642.0,223802
20200602,AR,7443.0,133236
20200602,AZ,21250.0,237833
20200602,CA,115310.0,2071591
20200602,CO,26577.0,190537
20200602,CT,42979.0,270610
20200602,DE,9685.0,64062
20200602,FL,57447.0,1049752
20200602,GA,48207.0,474287
20200602,HI,652.0,48921
20200602,IA,20016.0,163690
20200602,ID,2906.0,48133
20200602,IL,122848.0,934704
20200602,IN,35237.0,271919
20200602,KS,10011.0,103312
20200602,KY,10185.0,227271
20200602,LA,40746.0,393133
20200602,MA,101163.0,609395
20200602,MD,54175.0,315815
20200602,ME,2377.0,52968
20200602,MI,64103.0,661175
20200602,MN,27376.0,295307
20200602,MO,13575.0,205430
20200602,MS,16020.0,179498
20200602,MT,523.0,42212
20200602,NC,29889.0,434921
20200602,ND,2646.0,73644
20200602,NE,14345.0,106418
20200602,NH,4685.0,74344
20200602,NJ,161545.0,817677
20200602,NM,7800.0,203115
20200602,NV,8830.0,152091
20200602,NY,373040.0,2167831
20200602,OH,36350.0,409908
20200602,OK,6692.0,204657
20200602,OR,4335.0,134209
20200602,PA,73510.0,472871
20200602,RI,15112.0,159560
20200602,SC,12415.0,218777
20200602,SD,5067.0,46846
20200602,TN,24375.0,462136
20200602,TX,66568.0,986224
20200602,UT,10202.0,221791
20200602,VA,46239.0,328889
20200602,VT,988.0,36619
20200602,WA,24086.0,350732
20200602,WI,21155.0,284898
20200602,WV,2041.0,100543
20200602,WY,910.0,25742
20200601,AK,467.0,54190
20200601,AL,18363.0,223523
20200601,AR,7443.0,133236
20200601,AZ,20123.0,228070
20200601,CA,113006.0,2012583
20200601,CO,26378.0,186376
20200601,CT,42740.0,261390
20200601,DE,9605.0,62447
20200601,FL,56830.0,1040400
20200601,GA,47618.0,471631
20200601,HI,652.0,48487
20200601,IA,19697.0,159081
20200601,ID,2839.0,46697
20200601,IL,121234.0,918273
20200601,IN,34830.0,265896
20200601,KS,10011.0,95241
20200601,KY,10046.0,216046
20200601,LA,40341.0,387370
20200601,MA,100805.0,603433
20200601,MD,53327.0,308730
20200601,ME,2349.0,49633
20200601,MI,63813.0,645237
20200601,MN,26897.0,287636
20200601,MO,13327.0,199708
20200601,MS,15752.0,176254
20200601,MT,519.0,40657
20200601,NC,29263.0,421908
20200601,ND,2625.0,73301
20200601,NE,14101.0,103665
20200601,NH,4651.0,72456
20200601,NJ,160918.0,795600
20200601,NM,7689.0,199604
20200601,NV,8688.0,146783
20200601,NY,371711.0,2113777
20200601,OH,35984.0,398066
20200601,OK,6573.0,193273
20200601,OR,4302.0,131618
20200601,PA,72898.0,462329
20200601,RI,14991.0,156835
20200601,SC,12148.0,204688
20200601,SD,5034.0,45661
20200601,TN,23554.0,448493
20200601,TX,64880.0,970031
20200601,UT,9999.0,218112
20200601,VA,45398.0,324719
20200601,VT,983.0,35326
20200601,WA,23798.0,344325
20200601,WI,20736.0,274331
20200601,WV,2017.0,98095
20200601,WY,910.0,25147
20200531,AK,434.0,51695
20200531,AL,17903.0,217553
20200531,AR,7253.0,129515
20200531,AZ,19936.0,225206
20200531,CA,110583.0,1944848
20200531,CO,26098.0,180627
20200531,CT,42201.0,250046
20200531,DE,9498.0,60671
20200531,FL,56163.0,1021349
20200531,GA,46986.0,465525
20200531,HI,651.0,54620
20200531,IA,19552.0,156296
20200531,ID,2839.0,46697
20200531,IL,120260.0,898259
20200531,IN,34574.0,261546
20200531,KS,9719.0,94949
20200531,KY,9704.0,213753
20200531,LA,39916.0,375109
20200531,MA,96965.0,592853
20200531,MD,52778.0,301881
20200531,ME,2325.0,49609
20200531,MI,63568.0,630760
20200531,MN,26322.0,283455
20200531,MO,13147.0,193561
20200531,MS,15501.0,171837
20200531,MT,515.0,39798
20200531,NC,28589.0,416289
20200531,ND,2577.0,72040
20200531,NE,13905.0,101142
20200531,NH,4545.0,70280
20200531,NJ,160445.0,746145
20200531,NM,7624.0,194447
20200531,NV,8593.0,142560
20200531,NY,370770.0,2063825
20200531,OH,35513.0,390908
20200531,OK,6506.0,193206
20200531,OR,4243.0,129201
20200531,PA,72546.0,455657
20200531,RI,14928.0,154493
20200531,SC,11861.0,200216
20200531,SD,4993.0,44128
20200531,TN,23006.0,435977
20200531,TX,64287.0,951865
20200531,UT,9797.0,213914
20200531,VA,44607.0,315391
20200531,VT,981.0,33970
20200531,WA,23456.0,338127
20200531,WI,20564.0,270667
20200531,WV,2010.0,97622
20200531,WY,903.0,24393
20200530,AK,434.0,51695
20200530,AL,17359.0,212201
20200530,AR,7013.0,126497
20200530,AZ,19255.0,217047
20200530,CA,106878.0,1888595
20200530,CO,25613.0,175741
20200530,CT,42022.0,246935
20200530,DE,9422.0,59329
20200530,FL,55424.0,994968
20200530,GA,46286.0,454838
20200530,HI,649.0,54014
20200530,IA,19244.0,150423
20200530,ID,2803.0,45424
20200530,IL,118917.0,877105
20200530,IN,34211.0,256395
20200530,KS,9719.0,94949
20200530,KY,9464.0,208195
20200530,LA,39577.0,368819
20200530,MA,96301.0,582519
20200530,MD,52015.0,293946
20200530,ME,2282.0,49566
20200530,MI,63321.0,617830
20200530,MN,26181.0,276573
20200530,MO,12962.0,185430
20200530,MS,15229.0,165932
20200530,MT,505.0,39284
20200530,NC,27673.0,404157
20200530,ND,2554.0,70981
20200530,NE,13654.0,99008
20200530,NH,4492.0,68960
20200530,NJ,159608.0,745308
20200530,NM,7493.0,188261
20200530,NV,8495.0,138532
20200530,NY,369660.0,2005381
20200530,OH,35034.0,381947
20200530,OK,6418.0,193118
20200530,OR,4185.0,126795
20200530,PA,72031.0,447772
20200530,RI,14819.0,150317
20200530,SC,11394.0,189519
20200530,SD,4960.0,42938
20200530,TN,22566.0,427046
20200530,TX,62338.0,928517
20200530,UT,9533.0,210105
20200530,VA,43611.0,305512
20200530,VT,977.0,32667
20200530,WA,23275.0,335783
20200530,WI,20382.0,263290
20200530,WV,1974.0,95890
